"Cases_per_M","Deaths_per_M","Retail","Grocery","Parks","Transit","Workplaces","Residential","Stringency_M","Overall_M","Health_M","Economic_M","Tweets","Sentiment"
1.8183934130517005,0,-63,-49,-50,-86,-62,28,79.63,60,57.69,75,4195499,36.095875669838236
0,0,-64,-51,-56,-84,-62,29,79.63,60,57.69,75,4381637,36.91369052689451
3.636786826103401,0,-61,-48,-53,-84,-61,29,79.63,60,57.69,75,4375774,35.660245784530595
0,0,-64,-48,-51,-80,-64,28,79.63,60,57.69,75,4015241,37.662610149582754
0,0,-63,-49,-50,-82,-62,28,79.63,60,57.69,75,4380089,37.1076552815191
0,0,-62,-49,-52,-85,-63,27,79.63,60,57.69,75,4283241,38.83817899228955
0,0,-59,-46,-49,-84,-60,28,79.63,60,57.69,75,4376721,36.38576931952974
0,0,-61,-47,-50,-83,-60,30,79.63,60,57.69,75,4273265,36.102468684726375
0,0,-59,-47,-48,-81,-61,29,79.63,60,57.69,75,4187046,35.20970031142165
1.8183934130517005,0,-58,-46,-44,-83,-60,28,79.63,60,57.69,75,4363049,34.54064893222153
0,0,-56,-44,-47,-80,-60,26,74.07,56.67,53.85,75,4058783,35.82425758719854
0,0,-53,-42,-47,-76,-55,23,74.07,56.67,53.85,75,4169142,36.16942832395418
0,0,-54,-40,-51,-77,-45,19,74.07,56.67,53.85,75,4276093,35.785329746769584
1.8183934130517005,0,-51,-37,-51,-75,-49,23,53.7,44.44,39.74,75,4621539,35.0005827606254
1.8183934130517005,0,-42,-23,-44,-54,-38,16,50.93,39.44,37.82,50,4554228,35.984929593341796
0,1.8183934130517005,-44,-27,-42,-64,-35,16,50.93,39.44,37.82,50,4492680,35.27454216731489
0,0,-38,-26,-43,-47,-33,14,50.93,39.44,37.82,50,4589240,34.308180176253764
0,0,-34,-17,-40,-46,-28,13,50.93,32.78,37.82,0,4501584,33.941248969827825
3.636786826103401,0,-39,-17,-43,-56,-18,10,43.52,28.33,32.69,0,4737815,36.34246548935451
22.108443763426987,0.3165886935096943,-61,-39,-59,-58,-46,22,73.15,63.33,67.31,37.5,4362168,34.15444507570109
18.88979204607843,0.36935347576131006,-61,-40,-59,-59,-45,22,73.15,63.33,67.31,37.5,4272867,45.676259095111185
25.221565916272315,0.5276478225161573,-70,-49,-71,-61,-38,20,73.15,63.33,67.31,37.5,4356877,35.61213076874958
23.480328101968997,0.580412604767773,-64,-40,-67,-56,-37,21,73.15,63.33,67.31,37.5,4167576,35.221571493237924
28.176393722362796,0.580412604767773,-62,-36,-62,-60,-47,28,73.15,63.33,67.31,37.5,4006677,36.93043936344002
18.784262481575198,0.10552956450323145,-63,-38,-61,-59,-48,25,73.15,63.33,67.31,37.5,4370988,37.18009069393174
20.683794642633362,0.5276478225161573,-62,-36,-61,-59,-48,24,73.15,63.33,67.31,37.5,4195499,36.095875669838236
16.462612062504107,0.10552956450323145,-62,-38,-60,-59,-48,23,73.15,63.33,67.31,37.5,4381637,36.91369052689451
15.090727723962097,0.36935347576131006,-61,-40,-61,-60,-48,24,73.15,63.33,67.31,37.5,4375774,35.660245784530595
22.4777972391883,0.4221182580129258,-76,-57,-76,-69,-44,21,73.15,63.33,67.31,37.5,4368381,35.30647155597895
27.912569811104717,0.4221182580129258,-75,-51,-74,-67,-56,26,73.15,63.33,67.31,37.5,4071106,35.49645525858051
22.4777972391883,0.47488304026454153,-82,-56,-75,-76,-78,38,73.15,63.33,67.31,37.5,4385107,37.154645765611505
22.68885636819476,0.26382391125807864,-60,-29,-59,-58,-51,23,73.15,63.33,67.31,37.5,4015241,37.662610149582754
15.882199457736332,0.3165886935096943,-63,-34,-61,-60,-50,24,73.15,63.33,67.31,37.5,4380089,37.1076552815191
18.15108509455581,0.15829434675484716,-62,-35,-59,-59,-50,23,73.15,60,63.46,37.5,4283241,38.83817899228955
16.357082498000874,0.36935347576131006,-61,-37,-60,-61,-49,24,73.15,60,63.46,37.5,4376721,36.38576931952974
22.372267674685066,0.26382391125807864,-69,-49,-70,-59,-42,20,73.15,61.67,63.46,50,4369411,34.22902462010003
17.570672489788034,0.2110591290064629,-65,-38,-67,-57,-42,23,73.15,61.67,63.46,50,4267977,34.89355954993167
19.681263779852664,0.10552956450323145,-63,-36,-61,-61,-50,29,73.15,61.67,63.46,50,4273265,36.102468684726375
15.460081199723406,0.2110591290064629,-64,-36,-60,-61,-51,27,73.15,61.67,63.46,50,4187046,35.20970031142165
15.249022070716943,0.2110591290064629,-62,-32,-59,-59,-51,26,73.15,58.33,63.46,25,4363049,34.54064893222153
16.357082498000874,0.052764782251615724,-61,-34,-57,-59,-50,25,73.15,58.33,63.46,25,4058783,35.82425758719854
12.135899917871617,0.052764782251615724,-63,-39,-60,-63,-50,26,73.15,58.33,63.46,25,4169142,36.16942832395418
15.776669893233102,0.052764782251615724,-73,-55,-72,-64,-42,24,73.15,51.67,55.77,25,4257355,34.29514457054871
16.04049380449118,0.052764782251615724,-68,-41,-69,-61,-43,25,73.15,51.67,55.77,25,4276093,35.785329746769584
8.65342428926498,0.052764782251615724,-67,-41,-64,-65,-50,31,73.15,51.67,55.77,25,4621539,35.0005827606254
11.608252095355459,0.052764782251615724,-61,-32,-59,-54,-44,25,73.15,48.33,55.77,0,4554228,35.984929593341796
9.286601676284368,0,-64,-36,-61,-57,-44,26,73.15,43.89,50.64,0,4492680,35.27454216731489
6.015185176684192,0.052764782251615724,-64,-38,-61,-57,-44,25,51.85,31.11,35.9,0,4589240,34.308180176253764
5.012654313903494,0.052764782251615724,-62,-38,-61,-56,-41,24,51.85,31.11,35.9,0,4501584,33.941248969827825
5.43477257191642,0,-72,-45,-72,-58,-38,22,51.85,31.11,35.9,0,4595815,35.591110576685764
4.854359967148646,0,-63,-31,-66,-51,-32,22,51.85,31.11,35.9,0,4737815,36.34246548935451
5.487537354168035,0,-54,-21,-54,-47,-31,23,55.56,33.33,38.46,0,4509157,34.83977839564053
1.9522969433097819,0,-51,-17,-50,-41,-27,19,55.56,33.33,38.46,0,4513770,34.51945228906942
2.374415201322708,0,-38,2,-45,-32,-18,14,55.56,33.33,38.46,0,4625664,34.54329870999057
4.2739473623808735,0,-31,1,-39,-27,-11,11,47.22,28.33,32.69,0,4581466,34.465474446751976
0.7387069515226201,0,-20,16,-34,-18,2,7,47.22,28.33,32.69,0,4595739,32.734901036054644
0.9497660805290831,0,-10,17,-29,-6,-1,6,22.22,13.33,15.38,0,4596412,31.74381994591611
0.5276478225161573,0,1,9,-21,-1,4,3,11.11,6.67,7.69,0,4544016,32.24137970853218
0.5276478225161573,0,-3,5,-17,3,17,-1,0,0,0,0,4347494,31.40317779766102
0.3165886935096943,0,-7,-1,-21,5,17,-1,0,0,0,0,2838310,27.401980012994468
0.2110591290064629,0,-8,0,-19,6,16,0,0,0,0,0,2645871,21.760664445668386
0.15829434675484716,0,-3,1,-17,7,17,-2,0,0,0,0,2610892,20.641500333685492
0.26382391125807864,0,-3,2,-13,5,16,0,0,0,0,0,2456896,20.422862108391183
0.052764782251615724,0,7,7,-20,2,3,3,0,0,0,0,1501584,20.17450321934872
0.052764782251615724,0,1,5,-12,4,16,0,0,0,0,0,2527490,20.57365537669582
0.10552956450323145,0,-1,4,-15,5,15,0,0,0,0,0,2316456,21.825435858725978
0.052764782251615724,0,1,9,-16,5,14,0,0,0,0,0,2016227,20.819043524092802
3.6750505960107662,0.19865138356814954,-76,-55,-68,-74,-66,32,84.26,78.33,78.85,75,4362168,34.15444507570109
3.396938659015357,0.2582467986385944,-76,-57,-68,-76,-66,32,84.26,78.33,78.85,75,4272867,45.676259095111185
3.6154551809403217,0.2582467986385944,-84,-69,-79,-79,-54,25,84.26,78.33,78.85,75,4356877,35.61213076874958
4.09221850150388,0.17878624521133457,-83,-64,-75,-77,-62,30,84.26,78.33,78.85,75,4167576,35.221571493237924
2.542737709672314,0.2582467986385944,-76,-49,-67,-75,-66,35,84.26,78.33,78.85,75,4006677,36.93043936344002
2.503007432958684,0.07946055342725981,-77,-52,-67,-77,-69,33,84.26,78.33,78.85,75,4370988,37.18009069393174
2.522872571315499,0.2979770753522243,-76,-52,-67,-76,-69,32,84.26,78.33,78.85,75,4195499,36.095875669838236
1.5097505151179365,0.05959541507044486,-77,-54,-69,-77,-69,33,84.26,78.33,78.85,75,4381637,36.91369052689451
1.3309642699066018,0.17878624521133457,-77,-55,-69,-77,-69,33,87.96,80.56,81.41,75,4375774,35.660245784530595
4.688172652208329,0.3973027671362991,-86,-70,-80,-81,-57,26,87.96,80.56,81.41,75,4368381,35.30647155597895
4.966284589203738,0.21851652192496449,-84,-65,-77,-81,-69,32,87.96,80.56,81.41,75,4071106,35.49645525858051
3.357208382301727,0.27811193699540937,-90,-75,-82,-88,-85,42,87.96,80.56,81.41,75,4385107,37.154645765611505
5.443047909767297,0.09932569178407477,-85,-63,-76,-85,-83,38,87.96,80.56,81.41,75,4015241,37.662610149582754
3.9928928097198058,0.07946055342725981,-76,-47,-65,-76,-72,32,87.96,80.56,81.41,75,4380089,37.1076552815191
1.8673230055406056,0.21851652192496449,-76,-49,-67,-76,-71,33,87.96,80.56,81.41,75,4283241,38.83817899228955
1.5693459301883812,0.05959541507044486,-77,-54,-69,-78,-72,34,87.96,73.89,77.56,50,4376721,36.38576931952974
2.7612542315972783,0.13905596849770469,-85,-66,-79,-81,-57,26,87.96,73.89,77.56,50,4369411,34.22902462010003
2.105704665822385,0.11919083014088971,-82,-58,-74,-79,-66,31,87.96,73.89,77.56,50,4267977,34.89355954993167
1.9070532822542354,0.03973027671362991,-79,-53,-71,-78,-71,36,87.96,70.56,73.72,50,4273265,36.102468684726375
3.1585569987335775,0.019865138356814954,-78,-51,-68,-78,-73,34,87.96,67.22,69.87,50,4187046,35.20970031142165
2.145434942536015,0.03973027671362991,-78,-53,-69,-78,-73,33,87.96,67.22,69.87,50,4363049,34.54064893222153
1.9070532822542354,0.07946055342725981,-78,-52,-69,-78,-72,34,87.96,67.22,69.87,50,4058783,35.82425758719854
1.8673230055406056,0.07946055342725981,-79,-56,-71,-79,-73,34,87.96,67.22,69.87,50,4169142,36.16942832395418
1.3706945466202318,0,-86,-68,-80,-82,-58,26,87.96,67.22,69.87,50,4257355,34.29514457054871
0.9535266411271177,0,-84,-61,-76,-80,-68,31,87.96,67.22,69.87,50,4276093,35.785329746769584
0.417167905493114,0.03973027671362991,-82,-59,-74,-80,-73,38,87.96,67.22,69.87,50,4621539,35.0005827606254
1.8275927288269758,0.019865138356814954,-82,-61,-74,-80,-75,35,87.96,67.22,69.87,50,4554228,35.984929593341796
1.4302899616906766,0,-83,-64,-75,-80,-75,35,87.96,63.89,66.03,50,4492680,35.27454216731489
1.4104248233338617,0.019865138356814954,-71,-41,-60,-65,-62,28,53.7,43.33,42.31,50,4589240,34.308180176253764
0.4966284589203738,0.019865138356814954,-86,-66,-77,-84,-82,37,53.7,43.33,42.31,50,4501584,33.941248969827825
1.0329871945543776,0.019865138356814954,-85,-64,-79,-77,-55,25,50.93,41.67,40.38,50,4595815,35.591110576685764
0.5959541507044486,0,-83,-55,-75,-78,-65,30,50.93,41.67,40.38,50,4737815,36.34246548935451
0.5164935972771888,0,-62,-29,-51,-63,-47,25,50.93,41.67,40.38,50,4509157,34.83977839564053
0.7350101192021533,0,-31,7,-25,-29,-24,11,50.93,41.67,40.38,50,4513770,34.51945228906942
0.15892110685451963,0,-29,8,-24,-27,-20,11,50.93,41.67,40.38,50,4625664,34.54329870999057
0.23838166028177943,0,-23,13,-20,-19,-11,9,50.93,41.67,40.38,50,4581466,34.465474446751976
0.21851652192496449,0,-15,12,-18,-14,-3,5,45.37,31.67,36.54,0,4595739,32.734901036054644
0.35757249042266914,0,-14,9,-16,-11,1,4,34.26,25,28.85,0,4596412,31.74381994591611
0.13905596849770469,0,-5,7,-10,-4,8,1,34.26,25,28.85,0,4544016,32.24137970853218
0.11919083014088971,0,-9,-1,-8,3,13,-1,34.26,25,28.85,0,2838310,27.401980012994468
0.03973027671362991,0,-7,-2,-9,13,18,-1,14.81,13.33,15.38,0,2610892,20.641500333685492
0.019865138356814954,0,3,5,-4,4,10,0,12.04,11.67,13.46,0,1501584,20.17450321934872
0.39623097175051475,0.39623097175051475,-46,-30,-53,-52,-37,18,75.93,61.11,62.82,50,4362168,34.15444507570109
0.9905774293762869,0,-43,-28,-49,-50,-36,18,75.93,61.11,62.82,50,4272867,45.676259095111185
1.1886929152515442,0,-74,-44,-73,-69,-42,22,75.93,61.11,62.82,50,4356877,35.61213076874958
1.3868084011268016,0,-70,-38,-67,-63,-44,24,75.93,61.11,62.82,50,4167576,35.221571493237924
3.169847774004118,0,-48,-26,-53,-53,-38,22,75.93,61.11,62.82,50,4006677,36.93043936344002
1.584923887002059,0.19811548587525737,-47,-25,-53,-53,-41,21,75.93,61.11,62.82,50,4370988,37.18009069393174
1.1886929152515442,0,-47,-26,-52,-55,-40,20,75.93,61.11,62.82,50,4195499,36.095875669838236
3.3679632598793754,0,-46,-26,-53,-55,-41,19,75.93,61.11,62.82,50,4381637,36.91369052689451
3.566078745754633,0,-45,-29,-52,-53,-39,18,75.93,61.11,62.82,50,4375774,35.660245784530595
3.76419423162989,0,-83,-61,-82,-83,-54,25,77.78,62.22,64.1,50,4368381,35.30647155597895
3.76419423162989,0,-84,-62,-82,-85,-67,31,77.78,62.22,64.1,50,4071106,35.49645525858051
7.3302729773845225,0.19811548587525737,-88,-71,-86,-91,-84,40,77.78,62.22,64.1,50,4385107,37.154645765611505
3.76419423162989,0,-86,-64,-83,-89,-83,37,77.78,62.22,64.1,50,4015241,37.662610149582754
3.169847774004118,0,-79,-50,-75,-81,-72,31,77.78,58.89,64.1,25,4380089,37.1076552815191
2.575501316378346,0,-67,-31,-65,-67,-62,24,75,57.22,62.18,25,4283241,38.83817899228955
3.76419423162989,0,-67,-36,-65,-67,-60,25,75,57.22,62.18,25,4376721,36.38576931952974
3.76419423162989,0,-74,-41,-74,-70,-43,21,75,57.22,62.18,25,4369411,34.22902462010003
3.9623097175051476,0,-73,-40,-69,-67,-46,25,75,57.22,62.18,25,4267977,34.89355954993167
4.160425203380405,0,-54,-29,-57,-57,-41,23,75,57.22,62.18,25,4273265,36.102468684726375
5.547233604507206,0,-47,-22,-54,-55,-42,21,75,57.22,62.18,25,4187046,35.20970031142165
3.3679632598793754,0,-49,-27,-54,-56,-41,20,75,57.22,62.18,25,4363049,34.54064893222153
3.169847774004118,0,-48,-27,-53,-55,-40,19,71.3,55,59.62,25,4058783,35.82425758719854
3.76419423162989,0,-47,-28,-53,-56,-39,19,71.3,55,59.62,25,4169142,36.16942832395418
6.339695548008236,0,-68,-41,-71,-68,-39,21,71.3,55,59.62,25,4257355,34.29514457054871
6.339695548008236,0,-59,-32,-62,-61,-34,22,71.3,55,59.62,25,4276093,35.785329746769584
5.943464576257721,0,-53,-29,-56,-57,-38,22,71.3,55,59.62,25,4621539,35.0005827606254
4.754771661006177,0,-54,-35,-58,-58,-40,22,71.3,55,59.62,25,4554228,35.984929593341796
3.76419423162989,0,-54,-36,-57,-57,-39,21,71.3,55,59.62,25,4492680,35.27454216731489
4.754771661006177,0,-53,-35,-58,-56,-38,20,71.3,55,59.62,25,4589240,34.308180176253764
3.3679632598793754,0,-50,-31,-54,-53,-34,19,71.3,55,59.62,25,4501584,33.941248969827825
0.7924619435010295,0,-66,-42,-69,-63,-34,20,71.3,55,59.62,25,4595815,35.591110576685764
5.151002632756692,0.19811548587525737,-57,-31,-60,-55,-27,20,71.3,55,59.62,25,4737815,36.34246548935451
3.566078745754633,0,-48,-23,-50,-47,-26,18,62.96,50,53.85,25,4509157,34.83977839564053
3.76419423162989,0.19811548587525737,-41,-16,-44,-41,-24,16,62.96,46.67,53.85,0,4513770,34.51945228906942
1.7830393728773164,0,-34,-13,-33,-33,-18,12,62.96,46.67,53.85,0,4625664,34.54329870999057
1.1886929152515442,0,-26,-1,-27,-26,-14,9,62.96,46.67,53.85,0,4581466,34.465474446751976
1.584923887002059,0,-16,12,-16,-17,5,3,37.04,31.11,35.9,0,4595739,32.734901036054644
0.19811548587525737,0,-20,5,-22,-19,-3,6,37.04,31.11,35.9,0,4596412,31.74381994591611
0.5943464576257721,0,-9,8,-12,-13,3,4,37.04,31.11,35.9,0,4544016,32.24137970853218
0.19811548587525737,0,-7,5,-11,-10,16,1,37.04,31.11,35.9,0,4347494,31.40317779766102
1.7830393728773164,0,-12,-2,-13,-11,15,2,37.04,31.11,35.9,0,2838310,27.401980012994468
0.7924619435010295,0,-12,0,-10,-9,17,0,29.63,26.67,30.77,0,2645871,21.760664445668386
0.7924619435010295,0,-9,4,-7,-5,19,-1,29.63,26.67,30.77,0,2610892,20.641500333685492
0.7924619435010295,0,-7,4,-5,-2,21,-2,11.11,15.56,17.95,0,2456896,20.422862108391183
0.19811548587525737,0,-3,4,-4,-4,5,2,11.11,15.56,17.95,0,1501584,20.17450321934872
1.244334680299701,0.03888545875936566,-27,-13,-19,-32,-23,16,80.56,63.61,69.55,25,4362168,34.15444507570109
1.7887311029308204,0.03888545875936566,-29,-15,-23,-32,-22,16,80.56,63.61,69.55,25,4272867,45.676259095111185
2.294242066802574,0.07777091751873132,-34,-20,-25,-38,-3,14,80.56,63.61,69.55,25,4356877,35.61213076874958
2.0998147730057455,0,-34,-22,-25,-35,-10,14,80.56,63.61,69.55,25,4167576,35.221571493237924
1.3221055978184324,0,-33,-18,-24,-34,-24,18,80.56,63.61,69.55,25,4006677,36.93043936344002
1.0887928452622384,0,-29,-16,-22,-29,-25,18,80.56,63.61,69.55,25,4370988,37.18009069393174
0,0,-29,-17,-22,-32,-24,17,80.56,63.61,69.55,25,4195499,36.095875669838236
2.022043855487014,0.03888545875936566,-29,-16,-21,-33,-23,16,80.56,63.61,69.55,25,4381637,36.91369052689451
1.594303809133992,0.03888545875936566,-40,-27,-32,-45,-56,26,80.56,63.61,69.55,25,4375774,35.660245784530595
2.06092931424638,0.03888545875936566,-34,-21,-23,-39,-7,14,80.56,63.61,69.55,25,4368381,35.30647155597895
1.3998765153371637,0,-32,-19,-21,-33,-12,15,80.56,63.61,69.55,25,4071106,35.49645525858051
2.3331275255619395,0,-33,-18,-22,-34,-25,21,80.56,63.61,69.55,25,4385107,37.154645765611505
1.360991056577798,0,-28,-16,-19,-30,-26,19,80.56,63.61,69.55,25,4015241,37.662610149582754
1.011021927743507,0,-30,-18,-20,-33,-26,17,80.56,59.44,64.74,25,4380089,37.1076552815191
2.410898443080671,0,-27,-15,-19,-34,-26,16,80.56,59.44,64.74,25,4283241,38.83817899228955
0.6221673401498505,0.03888545875936566,-27,-16,-17,-33,-24,17,80.56,59.44,64.74,25,4376721,36.38576931952974
1.0499073865028727,0.03888545875936566,-33,-22,-23,-37,-7,14,80.56,59.44,64.74,25,4369411,34.22902462010003
0.9332510102247759,0,-34,-22,-21,-36,-13,14,80.56,59.44,64.74,25,4267977,34.89355954993167
0.15554183503746263,0,-30,-16,-18,-33,-24,18,80.56,59.44,64.74,25,4273265,36.102468684726375
0.8554800927060445,0,-25,-13,-15,-30,-25,17,80.56,59.44,64.74,25,4187046,35.20970031142165
0,0,-29,-17,-19,-33,-24,17,80.56,59.44,64.74,25,4363049,34.54064893222153
0.11665637627809698,0,-28,-15,-13,-34,-25,16,80.56,59.44,64.74,25,4058783,35.82425758719854
0.9721364689841415,0.03888545875936566,-28,-16,-18,-34,-24,17,80.56,56.11,64.74,0,4169142,36.16942832395418
1.5165328916152607,0,-35,-21,-21,-33,-9,14,80.56,56.11,64.74,0,4257355,34.29514457054871
0.1944272937968283,0,-34,-17,-19,-30,-13,14,80.56,56.11,64.74,0,4276093,35.785329746769584
0.6221673401498505,0,-31,-13,-18,-30,-22,17,80.56,56.11,64.74,0,4621539,35.0005827606254
0.2721982113155596,0,-24,-8,-15,-24,-21,16,80.56,56.11,64.74,0,4554228,35.984929593341796
1.8665020204495517,0,-25,-10,-15,-25,-18,15,80.56,56.11,64.74,0,4492680,35.27454216731489
0,0,-23,-8,-10,-21,-16,13,80.56,56.11,64.74,0,4589240,34.308180176253764
0.31108367007492527,0,-16,-6,-7,-19,-12,10,63.89,46.11,53.21,0,4501584,33.941248969827825
0.11665637627809698,0,-19,-9,-13,-18,-3,9,60.19,43.89,50.64,0,4595815,35.591110576685764
0.1944272937968283,0,-16,-7,-8,-17,-5,7,57.41,42.22,48.72,0,4737815,36.34246548935451
0.11665637627809698,0,-11,-3,-4,-12,-8,8,57.41,42.22,48.72,0,4509157,34.83977839564053
0.03888545875936566,0,-8,1,-2,-6,-8,6,57.41,42.22,48.72,0,4513770,34.51945228906942
0,0,-6,3,1,-3,-6,5,30.56,26.11,30.13,0,4625664,34.54329870999057
0.03888545875936566,0,2,12,8,0,-4,2,30.56,26.11,30.13,0,4581466,34.465474446751976
0,0,0,3,6,2,3,-1,30.56,26.11,30.13,0,4595739,32.734901036054644
0.11665637627809698,0,1,0,2,1,0,0,11.11,10,11.54,0,4596412,31.74381994591611
0.03888545875936566,0,4,3,7,8,2,0,11.11,10,11.54,0,2838310,27.401980012994468
2.453237611272725,0,-63,-32,-19,-68,-53,19,96.3,80.56,79.49,87.5,4362168,34.15444507570109
9.567626683963628,1.96259008901818,-62,-33,-15,-69,-53,19,96.3,80.56,79.49,87.5,4272867,45.676259095111185
4.4158277002909045,0.7359712833818175,-70,-36,0,-59,-37,10,96.3,80.56,79.49,87.5,4356877,35.61213076874958
5.642446505927268,0.2453237611272725,-65,-32,3,-57,-39,11,96.3,80.56,79.49,87.5,4167576,35.221571493237924
12.266188056363625,0.2453237611272725,-63,-27,0,-67,-54,21,96.3,80.56,79.49,87.5,4006677,36.93043936344002
9.076979161709083,0.7359712833818175,-62,-32,3,-67,-55,20,96.3,80.56,79.49,87.5,4370988,37.18009069393174
13.247483100872715,1.471942566763635,-63,-30,-6,-68,-55,20,96.3,80.56,79.49,87.5,4195499,36.095875669838236
12.266188056363625,0.490647522254545,-71,-41,-47,-76,-58,24,96.3,80.56,79.49,87.5,4381637,36.91369052689451
16.191368234399985,0.490647522254545,-84,-77,-2,-80,-86,29,96.3,80.56,79.49,87.5,4375774,35.660245784530595
9.567626683963628,0,-86,-90,-30,-73,-51,14,96.3,80.56,79.49,87.5,4368381,35.30647155597895
21.588490979199978,0.2453237611272725,-70,-30,-21,-65,-52,16,96.3,80.56,79.49,87.5,4071106,35.49645525858051
15.70072071214544,0.2453237611272725,-64,-15,-17,-70,-61,25,96.3,80.56,79.49,87.5,4385107,37.154645765611505
14.964749428763621,0.2453237611272725,-60,-16,-8,-68,-57,21,96.3,80.56,79.49,87.5,4015241,37.662610149582754
14.719425667636349,0.490647522254545,-64,-28,-8,-70,-57,21,96.3,80.56,79.49,87.5,4380089,37.1076552815191
9.8129504450909,0.2453237611272725,-65,-33,-5,-70,-57,21,96.3,80.56,79.49,87.5,4283241,38.83817899228955
13.73813062312726,0.7359712833818175,-66,-35,-10,-71,-57,21,96.3,80.56,79.49,87.5,4376721,36.38576931952974
11.530216772981808,0.98129504450909,-76,-44,-30,-66,-46,13,96.3,80.56,79.49,87.5,4369411,34.22902462010003
16.68201575665453,0.2453237611272725,-73,-41,-31,-68,-47,16,96.3,80.56,79.49,87.5,4267977,34.89355954993167
11.77554053410908,0.2453237611272725,-71,-38,-25,-73,-59,25,96.3,80.56,79.49,87.5,4273265,36.102468684726375
23.55108106821816,0,-71,-43,-22,-74,-60,24,96.3,80.56,79.49,87.5,4187046,35.20970031142165
18.88992960679998,0,-72,-41,-34,-76,-60,24,96.3,78.33,76.92,87.5,4363049,34.54064893222153
18.88992960679998,0,-74,-45,-42,-77,-61,25,96.3,75,76.92,62.5,4058783,35.82425758719854
13.73813062312726,0.2453237611272725,-74,-46,-41,-79,-61,25,96.3,75,76.92,62.5,4169142,36.16942832395418
17.417987040036348,0.490647522254545,-82,-57,-45,-74,-50,15,96.3,75,76.92,62.5,4257355,34.29514457054871
22.324462262581797,0.2453237611272725,-79,-51,-42,-74,-52,18,96.3,75,76.92,62.5,4276093,35.785329746769584
18.88992960679998,0.2453237611272725,-78,-47,-52,-79,-63,29,96.3,75,76.92,62.5,4621539,35.0005827606254
8.831655400581809,0,-79,-51,-60,-82,-64,28,96.3,75,76.92,62.5,4554228,35.984929593341796
18.64460584567271,0.2453237611272725,-80,-49,-59,-82,-64,27,96.3,75,76.92,62.5,4492680,35.27454216731489
17.417987040036348,0,-80,-50,-60,-82,-63,27,96.3,75,76.92,62.5,4589240,34.308180176253764
7.114389072690902,0,-73,-39,-52,-77,-58,22,96.3,75,76.92,62.5,4501584,33.941248969827825
19.6259008901818,0,-79,-49,-57,-56,-44,11,77.78,63.89,64.1,62.5,4595815,35.591110576685764
5.3971227447999945,0,-73,-28,-28,-61,-41,13,75,62.22,62.18,62.5,4737815,36.34246548935451
5.642446505927268,0,-65,-20,4,-57,-45,18,66.67,57.22,56.41,62.5,4509157,34.83977839564053
2.94388513352727,0,-57,-14,14,-51,-40,15,50,47.22,44.87,62.5,4513770,34.51945228906942
3.1892088946545423,0,-30,7,14,-45,-33,12,44.44,43.89,41.03,62.5,4625664,34.54329870999057
1.96259008901818,0,-29,-1,17,-41,-29,11,41.67,42.22,39.1,62.5,4581466,34.465474446751976
2.6985613723999973,0,-19,18,13,-35,-24,9,41.67,33.89,39.1,0,4595739,32.734901036054644
1.471942566763635,0,-24,3,3,-25,-8,4,39.81,32.78,37.82,0,4596412,31.74381994591611
1.471942566763635,0,-18,9,1,-22,-4,4,37.04,31.11,35.9,0,4544016,32.24137970853218
2.2079138501454523,0,-11,27,-5,-11,-2,3,31.48,27.78,32.05,0,4347494,31.40317779766102
0.7359712833818175,0,1,21,25,1,1,0,22.22,22.22,25.64,0,2838310,27.401980012994468
0.2453237611272725,0,3,11,27,3,2,-1,22.22,22.22,25.64,0,2645871,21.760664445668386
0.2453237611272725,0,13,11,9,9,2,-2,13.89,17.22,19.87,0,2510462,19.946406838374156
0.2453237611272725,0,7,6,11,-2,3,-1,13.89,17.22,19.87,0,1501584,20.17450321934872
0.2453237611272725,0,-2,3,-9,1,1,1,13.89,17.22,19.87,0,2527490,20.57365537669582
0.2453237611272725,0,3,2,5,1,2,0,13.89,17.22,19.87,0,2016227,20.819043524092802
0.2453237611272725,0,-1,-2,2,1,2,1,13.89,17.22,19.87,0,1309774,21.894435005577986
0.490647522254545,0,2,2,4,5,2,0,13.89,17.22,19.87,0,1754659,20.385194637196836
0,0,-8,-5,-39,-6,-2,2,13.89,17.22,19.87,0,1349976,22.615146653154437
0.490647522254545,0,-1,2,2,-6,1,0,13.89,17.22,19.87,0,2555832,21.781184193147524
0.2453237611272725,0,-3,0,1,-1,0,1,13.89,17.22,19.87,0,2630531,21.899421218594288
0.2453237611272725,0,0,0,5,-1,0,1,13.89,17.22,19.87,0,2448979,21.813699850865728
0.2453237611272725,0,-8,1,-9,-8,-1,2,13.89,17.22,19.87,0,2279065,21.11919010161616
0,0,1,10,16,3,1,0,13.89,17.22,19.87,0,1941314,21.930170897820272
0,0,4,7,19,5,1,-1,13.89,17.22,19.87,0,1357417,22.145991026431258
0,0,10,5,18,14,2,-2,13.89,17.22,19.87,0,925853,19.248908403280762
0,0,8,4,36,4,2,-2,13.89,17.22,19.87,0,693191,21.312233598241956
0,0,3,4,15,5,0,0,13.89,17.22,19.87,0,667771,21.777529740904537
0,0,4,2,11,3,0,0,13.89,17.22,19.87,0,467832,22.17599012895094
0,0,4,2,12,2,1,0,13.89,17.22,19.87,0,565949,23.83847130744686
0,0,1,-1,7,0,1,1,13.89,17.22,19.87,0,574422,22.73058632540132
0,0,5,3,18,5,1,-1,13.89,17.22,19.87,0,495631,22.329089218154692
0,0,13,6,32,9,1,-2,13.89,17.22,19.87,0,488779,27.599607603349163
